Year,Utility ID,Name,Class,Owner,First of Year,Added During Year,Retired During Year,Adjustments Increase or (Decrease),End of Year,Tested During Year,Residential,Commercial,Industrial,Public Authority,Wholesale or Interdepartment or Utility Use,Multifamily,Irrigation,In Stock,Deducted Qty,Total,
2020,3480,Mazomanie Water Utility,D,Muni,893,1,0,0,894,0,752,52,13,15,0,10,0,52,0,894,
2020,3490,Mcfarland Water and Sewer Utility,C,Muni,3478,197,35,22,3662,12,3104,217,0,24,0,56,0,254,0,3662,
2020,3520,Medford Water works,C,Muni,2169,1,45,-1,2124,10,1723,224,62,36,0,47,0,32,0,2124,
2020,3530,Mellen Municipal Water Utility,D,Muni,375,32,43,0,364,50,302,32,8,13,0,6,0,3,0,364,
2020,3540,Melrose Municipal Water Utility,D,Muni,253,13,11,0,255,0,220,30,0,1,0,0,0,4,0,255,
2020,3545,Melvina Municipal Water Utility,D,Muni,41,0,0,0,41,0,35,3,0,2,0,1,0,0,0,41,
2020,3550,Fox Crossing Utilities,AB,Muni,9530,516,620,0,9426,1159,8106,768,20,22,0,218,0,292,0,9426,
2020,3560,Menasha Electric and Water Utilities,AB,Muni,4981,455,327,108,5217,455,4697,171,27,41,0,19,0,260,0,5217,
2020,3580,Village of Menomonee Falls Water Utility,AB,Muni,17219,709,211,-20,17697,231,15513,979,254,20,0,248,0,639,0,17697,
2020,3590,City of Menomonie Water Department,AB,Muni,6512,50,85,0,6477,51,4499,559,36,185,0,141,0,1057,0,6477,
2020,3595,Mequon Municipal Water Utility,AB,Muni,4626,334,14,43,4989,11,4202,306,0,10,0,45,87,339,0,4989,
2020,3600,Mercer Sanitary District Number One,D,Sani,365,144,0,7,516,12,275,69,5,16,0,0,0,151,0,516,
2020,3610,Merrill Water Utility,C,Muni,4050,240,187,4,4107,227,3399,379,57,55,0,41,0,176,0,4107,
2020,3620,Merrillan Municipal Electric and Water Utility,D,Muni,245,0,8,5,242,0,210,20,0,4,0,7,0,1,0,242,
2020,3630,Merrimac Municipal Water Utility,D,Muni,300,0,0,0,300,5,266,13,0,11,0,0,0,10,0,300,
2020,3640,Middleton Municipal Water Utility,AB,Muni,6552,226,158,0,6620,289,5185,686,68,55,0,216,0,44,351,6620,
2020,3675,Village of Milladore Water Utility,D,Muni,122,12,12,0,122,0,108,11,0,3,0,0,0,0,0,122,
2020,3680,Village of Milltown Water Utility,D,Muni,449,270,253,0,466,1,371,58,3,8,0,7,0,19,0,466,
2020,3700,City of Milton Municipal Water Utility,C,Muni,2544,345,171,0,2718,17,2206,187,39,39,0,34,0,213,0,2718,
2020,3720,Milwaukee Water Works,AB,Muni,171282,9203,5947,473,175011,7564,137819,12481,1302,920,0,8778,0,13674,0,175011,
2020,3730,Mindoro Sanitary District Number One,D,Sani,135,0,0,10,145,1,118,13,1,11,0,0,0,0,0,145,
2020,3740,Mineral Point Municipal Water Utility,C,Muni,1342,25,22,1,1346,0,1107,196,6,17,0,14,0,6,0,1346,
2020,3760,Village of Minong Water Utility,D,Muni,397,1,0,0,398,32,232,62,4,10,0,7,0,67,16,398,
2020,3770,Mishicot Water Utility and Sewer Department,D,Muni,868,1,1,0,868,1,723,77,0,17,0,12,0,39,0,868,
2020,3780,Mondovi Municipal Water And Sewer Utility,C,Muni,1327,15,32,28,1338,0,1145,144,3,8,0,5,0,30,0,1338,
2020,3800,Monona Water Utility,C,Muni,2895,0,0,6,2901,7,2533,265,0,24,0,54,0,25,0,2901,
2020,3820,Monroe Municipal Water Utility,AB,Muni,4506,8,0,-12,4502,18,3721,571,26,57,0,51,0,14,62,4502,
2020,3830,City of Montello Water Utility,D,Muni,707,98,78,0,727,117,515,93,10,31,0,0,0,30,48,727,
2020,3840,Montfort Municipal Water Utility,D,Muni,336,94,77,2,355,2,290,29,1,11,0,3,0,21,0,355,
2020,3850,Village of Monticello Water Utility,D,Muni,572,29,7,1,595,10,461,46,4,15,0,8,0,45,16,595,
2020,3860,Montreal Municipal Water Utility,D,Muni,477,24,8,0,493,2,452,15,0,5,0,2,0,16,0,493,
2020,3890,Mosinee Municipal Water And Sewer Utility,C,Muni,1878,142,85,0,1935,121,1583,198,9,17,0,105,0,23,0,1935,
2020,3910,Village of Mount Calvary Municipal Water and Sewer,D,Muni,254,0,0,0,254,0,217,27,0,4,0,2,0,4,0,254,
2020,3920,Mount Hope Municipal Water Utility,D,Muni,107,0,0,0,107,2,83,11,0,7,0,2,0,4,0,107,
2020,3950,Mount Horeb Water And Sewer Utility,C,Muni,3972,386,345,4,4017,369,2716,191,0,33,0,33,906,133,4,4017,
2020,3960,Mount Sterling Municipal Water Utility,D,Muni,107,0,0,0,107,0,78,8,2,1,0,0,0,17,0,107,
2020,3980,Mukwonago Municipal Water Utility,C,Muni,3293,12,11,-51,3243,31,2618,229,49,24,0,134,0,157,31,3243,
2020,4000,Muscoda Light And Water Utility,C,Muni,645,71,51,0,665,54,513,62,7,19,0,12,22,30,0,665,
2020,4005,City of Muskego Water Public Utility,C,Muni,4298,630,183,-9,4736,209,3966,247,64,32,0,0,39,375,0,4736,
2020,4020,Village of Necedah Municipal Water Utility,D,Muni,456,27,14,0,469,0,303,93,10,15,0,12,0,36,0,469,
2020,4030,City of Neenah Water Utility,AB,Muni,11225,1189,1073,0,11341,1146,9972,740,85,58,0,94,0,392,0,11341,
2020,4040,City of Neillsville Municipal Water Utility,C,Muni,1197,105,98,0,1204,55,950,164,10,44,0,14,0,22,0,1204,
2020,4050,Nekoosa Municipal Water Utility,C,Muni,1079,64,9,0,1134,0,871,61,10,26,0,14,0,152,0,1134,
2020,4060,Nelson Water And Sewer Department,D,Muni,170,4,4,0,170,0,136,22,0,4,0,0,0,8,0,170,
2020,4080,New Auburn Municipal Water Utility,D,Muni,219,10,22,0,207,2,164,27,2,7,0,7,0,0,0,207,
2020,4090,New Berlin Water Utility,AB,Muni,10956,754,417,0,11293,436,8146,1541,122,31,0,287,0,1166,0,11293,
2020,4100,New Glarus Light And Water Works,C,Muni,1031,1,32,0,1000,32,773,120,7,15,0,13,0,46,23,1000,
2020,4110,New Holstein Public Utility,C,Muni,1456,16,8,0,1464,126,1259,114,13,23,0,31,0,24,0,1464,
2020,4120,City of New Lisbon Electric and Water Utility,C,Muni,633,27,26,-5,629,5,462,72,18,28,0,18,0,31,0,629,
2020,4130,New London Electric and Water Utility,AB,Muni,3108,6,12,0,3102,421,2527,248,29,29,0,63,116,76,0,3102,
2020,4140,New Richmond Municipal Water Utility,C,Muni,4841,264,74,0,5031,106,3700,297,36,32,0,63,809,54,30,5031,
2020,4150,Niagara Municipal Water Utility,D,Muni,851,20,19,0,852,0,735,52,0,18,0,6,0,38,0,852,
2020,4170,Nichols Municipal Water Utility,D,Muni,163,0,3,1,161,3,111,5,4,7,0,2,0,32,0,161,
2020,4225,Northfield Sanitary District No 1,D,Sani,50,0,6,0,44,0,31,10,0,2,0,0,0,1,0,44,
2020,4230,North Fond Du Lac Water Utility,C,Muni,2783,137,154,-1,2765,0,2446,171,0,22,0,20,0,58,48,2765,
2020,4240,North Freedom Municipal Water Utility,D,Muni,254,2,2,0,254,2,231,12,0,5,0,0,0,6,0,254,
2020,4290,Norwalk Municipal Water Utility,D,Muni,234,8,1,0,241,0,204,15,0,8,0,5,0,9,0,241,
2020,4310,Oak Creek Water and Sewer Utility,AB,Muni,9368,207,177,0,9398,331,7900,621,45,37,0,437,0,335,11,9398,
2020,4325,Village of Oakdale Water Utility,D,Muni,154,0,4,-2,148,6,97,19,0,5,0,2,0,24,0,148,
2020,4330,Village of Oakfield Municipal Water Utility,D,Muni,439,30,6,0,463,4,380,20,5,6,0,7,0,35,4,463,
2020,4340,City of Oconomowoc Utilities,AB,Muni,6531,238,26,-89,6654,143,5857,544,38,0,0,140,0,75,0,6654,
2020,4350,Oconto Utility Commission,C,Muni,2195,0,8,0,2187,13,1681,171,25,29,0,34,0,190,54,2187,
2020,4360,Oconto Falls Water And Light Commission,C,Muni,1201,17,8,3,1213,0,978,134,10,28,0,42,3,18,0,1213,
2020,4390,Oliver Municipal Water Plant,D,Muni,49,0,0,-1,48,0,43,3,0,1,0,0,0,1,0,48,
2020,4400,City of Omro Water Utility,C,Muni,1584,107,82,8,1617,13,1445,90,15,26,0,32,0,9,0,1617,
2020,4410,Onalaska Municipal Water Utility,AB,Muni,7194,464,330,0,7328,316,6120,456,7,43,0,108,140,444,0,7328,
2020,4420,Ontario Municipal Water Utility,D,Muni,245,6,10,-3,238,20,191,22,1,5,0,2,0,16,0,238,
2020,4430,Oostburg Municipal Water Utility,C,Muni,1292,56,60,0,1288,56,1118,84,7,16,0,22,0,41,0,1288,
2020,4440,Oregon Municipal Water And Sewer Utility,AB,Muni,4946,120,23,0,5043,51,4116,610,14,30,0,124,0,131,0,5043,
2020,4450,Orfordville Municipal Water Utility,D,Muni,812,194,194,0,812,194,521,52,0,16,0,0,0,33,190,812,
2020,4460,Osceola Municipal Water Utility,C,Muni,1153,70,25,0,1198,0,915,112,30,30,0,49,0,62,0,1198,
2020,4480,City of Oshkosh Water Utility,AB,Muni,25220,11,303,0,24928,557,20809,2026,114,277,0,564,0,1138,0,24928,
2020,4490,Osseo Municipal Water And Sewer Utility,D,Muni,916,12,0,0,928,12,709,104,14,20,0,10,0,52,19,928,
2020,4500,Owen Municipal Water Utility,D,Muni,532,21,26,-7,520,3,364,60,8,10,0,9,0,66,2,520,
2020,4510,Paddock Lake Municipal Water Utility,D,Muni,304,13,0,0,317,25,281,15,0,6,0,0,0,13,0,317,
2020,4520,Village of Palmyra Water and Sewer Utility,D,Muni,715,16,19,0,712,16,571,65,9,14,0,9,0,12,32,712,
2020,4540,Pardeeville Municipal Water Utility,D,Muni,1026,92,131,-8,979,131,870,65,6,11,0,11,0,16,0,979,
2020,4550,Park Falls Municipal Water Utility,C,Muni,1393,2,54,0,1341,0,991,129,20,27,0,29,0,145,0,1341,
2020,4560,Patch Grove Municipal Water Utility,D,Muni,111,8,7,0,112,0,87,10,0,6,0,2,0,7,0,112,
2020,4570,Town of Pence Municipal Water Department,D,Muni,101,0,0,0,101,0,87,7,0,1,0,0,0,6,0,101,
2020,4585,Village of Bloomfield Utility Department,C,Muni,1585,91,70,3,1609,0,1556,20,0,5,0,10,1,17,0,1609,
2020,4600,Pepin Municipal Water Utility,D,Muni,537,18,16,0,539,3,444,71,3,20,0,0,0,1,0,539,
2020,4610,Peshtigo Municipal Water Utility,C,Muni,1462,100,34,0,1528,0,1153,125,31,28,0,31,0,129,29,1528,
2020,4620,Village of Pewaukee Water Utility,C,Muni,2219,133,167,0,2185,146,1686,180,45,26,0,248,0,0,0,2185,
2020,4625,City of Pewaukee Water Utility,C,Muni,3996,61,4,1,4054,110,3509,302,48,11,0,135,0,49,0,4054,
2020,4630,Phelps Sanitary Dist 1,D,Sani,239,6,6,0,239,0,187,22,1,9,0,3,0,17,0,239,
2020,4640,Phillips Municipal Water Works,D,Muni,847,22,34,0,835,0,625,141,26,18,0,0,0,25,0,835,
2020,4650,Pigeon Falls Municipal Water Utility,D,Muni,197,22,24,-5,190,28,150,27,1,6,0,3,0,3,0,190,
2020,4670,Pittsville Municipal Water Utility,D,Muni,685,2,13,-7,667,42,313,49,6,16,0,3,0,280,0,667,
2020,4680,Plain Municipal Water Utility,D,Muni,373,21,12,0,382,5,310,40,0,10,0,5,0,17,0,382,
2020,4690,Village of Plainfield Water Utility,D,Muni,407,4,4,0,407,0,329,49,0,10,0,0,0,19,0,407,
2020,4700,Platteville Water and Sewer Utility,AB,Muni,4102,79,184,164,4161,208,3089,320,8,74,0,69,0,40,561,4161,
2020,4730,Village of Pleasant Prairie Water Utility,AB,Muni,4612,215,79,0,4748,37,4114,198,115,32,0,115,0,174,0,4748,
2020,4737,Village of Plover Municipal Water Utility,AB,Muni,5502,781,1129,0,5154,0,3972,350,29,25,0,270,0,505,0,5154,
2020,4740,Plymouth Utilities,AB,Muni,4621,3,67,-105,4452,114,3287,243,62,30,0,99,0,725,0,4452,
2020,4760,Portage Water Utility,C,Muni,3878,191,176,-25,3868,247,3005,424,40,66,0,60,0,0,269,3868,
2020,4770,Port Edwards Water Utility,C,Muni,947,0,4,1,944,15,693,36,8,13,0,5,135,54,0,944,
2020,4775,Town of Portland Sanitary District #1,D,Sani,76,1,1,0,76,0,66,7,0,0,0,1,0,1,0,76,
2020,4780,Port Washington Municipal Water Utility,AB,Muni,5429,284,229,0,5484,244,4596,378,36,59,0,49,0,247,109,5484,
2020,4785,Port Wingtn Of Sanitary Dist,D,Sani,163,0,0,0,163,21,98,12,0,10,0,0,0,43,0,163,
2020,4790,Potosi Municipal Water Utility,D,Muni,309,8,6,0,311,0,269,21,0,5,0,7,0,9,0,311,
2020,4800,Village of Pound Water and Sewer Utility,D,Muni,210,1,1,0,210,0,132,28,0,3,0,15,0,32,0,210,
2020,4810,Poynette Municipal Water Utility,C,Muni,1049,78,43,0,1084,46,881,69,9,26,0,22,0,77,0,1084,
2020,4820,Prairie Du Chien Municipal Water Utility,C,Muni,2847,117,109,0,2855,118,2001,266,18,57,0,38,0,0,474,2855,
2020,4830,Prairie Du Sac Municipal Electric and Water,C,Muni,2078,2,15,10,2075,9,1815,151,8,21,0,26,0,54,0,2075,
2020,4840,Village of Prentice Water and Sewer Utility,D,Muni,318,5,6,0,317,35,239,35,21,10,0,0,0,12,0,317,
2020,4850,City of Prescott Municipal Water Utility,C,Muni,1939,6,0,-2,1943,24,1754,115,20,35,0,19,0,0,0,1943,
2020,4880,Princeton Municipal Water and Electric Utility,C,Muni,1071,1,24,0,1048,22,588,111,2,9,0,11,0,69,258,1048,
2020,4890,Pulaski Water Department,C,Muni,1363,48,36,0,1375,45,1093,139,11,22,0,34,0,76,0,1375,
2020,4900,Racine Water Works Commission,AB,Muni,35670,712,801,0,35581,840,31017,2298,298,156,0,869,0,943,0,35581,
2020,4910,Radisson Water And Sewer Utility,D,Muni,150,0,0,0,150,0,102,19,1,14,0,0,0,14,0,150,
2020,4920,Randolph Municipal Water Utility,D,Muni,721,12,10,0,723,10,591,60,18,25,0,20,0,9,0,723,
2020,4930,Random Lake Municipal Water Department,D,Muni,703,6,13,0,696,0,592,50,13,14,0,18,0,8,0,696,
2020,4950,Readstown Municipal Water Utility,D,Muni,239,0,6,0,233,0,152,12,1,10,0,4,0,53,0,233,
2020,4960,Redgranite Water Utility,D,Muni,465,0,0,0,465,0,358,51,2,14,0,12,0,28,0,465,
2020,4970,Reedsburg Utility Commission,AB,Muni,3923,30,11,0,3942,216,3215,374,36,51,0,46,0,217,3,3942,
2020,4980,Reedsville Municipal Water Utility,D,Muni,525,9,45,0,489,10,409,43,2,15,0,6,0,14,0,489,
2020,4990,Reeseville Water Utility,D,Muni,301,1,7,0,295,13,232,26,11,7,0,4,0,10,0,295,
2020,5000,Rewey Municipal Water Utility,D,Muni,143,0,0,0,143,14,123,6,0,6,0,0,0,8,0,143,
2020,5010,City of Rhinelander Water Utility,C,Muni,4203,92,93,2,4204,66,3149,539,42,50,0,41,0,92,291,4204,
2020,5030,Village of Rib Lake Water Utility,D,Muni,381,3,3,-5,376,0,302,37,4,21,0,7,0,5,0,376,
2020,5045,Rib Mountain San Dist,C,Sani,2525,57,16,0,2566,16,2273,238,0,17,0,4,0,34,0,2566,
2020,5050,Rice Lake Municipal Water and Electric Utility,AB,Muni,4149,447,304,0,4292,121,3343,551,37,62,0,72,0,200,0,4292,
2020,5071,Richland Center Water Utility,C,Muni,2748,58,187,0,2619,214,1734,247,21,37,0,53,0,510,0,2619,
2020,5090,Village of Ridgeway Municipal Water Utility,D,Muni,293,12,0,0,305,0,279,14,0,5,0,2,0,5,0,305,
2020,5100,Rio Municipal Water Utility,D,Muni,599,60,61,0,598,0,447,58,4,7,0,4,0,78,0,598,
2020,5105,Ripon Water Utility,AB,Muni,3578,162,224,-62,3454,18,2777,273,34,27,0,61,0,248,0,3420,
2020,5110,River Falls Municipal Utility,AB,Muni,5702,249,35,0,5916,75,4457,296,20,76,0,75,831,161,0,5916,
2020,5120,Village of Roberts Water Utility,D,Muni,897,68,4,0,961,68,788,68,5,10,0,4,0,86,0,961,
2020,5130,Rockland Municipal Water And Sewer Utility,D,Muni,341,73,0,0,414,74,268,5,0,5,0,1,0,135,0,414,
2020,5150,Rock Springs Municipal Utility,D,Muni,144,0,0,-1,143,3,135,6,0,2,0,0,0,0,0,143,
2020,5159,Town of Rome Water Utility,C,Muni,1185,12,10,0,1187,4,1146,15,0,4,0,0,0,21,0,1187,
2020,5180,Rothschild Municipal Water Utility,C,Muni,1346,5,9,26,1368,88,1136,160,38,18,0,16,0,0,0,1368,
2020,5190,St Cloud Water and Sewer Utility,D,Muni,221,1,0,0,222,0,191,18,0,4,0,3,0,6,0,222,
2020,5200,St Croix Improvements inc,D,Priv,104,0,0,0,104,0,85,0,0,0,0,0,0,9,10,104,
2020,5220,St Croix Falls Municipal Water Utility,C,Muni,1044,52,39,3,1060,65,704,142,23,20,0,28,0,32,111,1060,
2020,5240,St Joseph Sanitary District #1,D,Sani,174,7,4,-10,167,9,148,15,0,3,0,0,0,0,0,167,
2020,5250,St Nazianz Water Utility,D,Muni,288,30,2,0,316,2,228,33,2,8,0,8,0,37,0,316,
2020,5260,Sauk City Municipal Water and Light Utility,C,Muni,1692,144,66,-4,1766,97,1284,190,0,26,0,15,0,251,0,1766,
2020,5270,Saukville Municipal Water Utility,C,Muni,1696,12,22,0,1686,3,1412,164,34,9,0,35,0,32,0,1686,
2020,5290,Schofield Municipal Water and Sewer Utility,C,Muni,1144,8,18,3,1137,12,868,150,83,9,0,14,0,0,13,1137,
2020,5296,Town of Scott Water Utility,D,Muni,804,7,6,0,805,6,754,19,3,2,0,0,0,26,0,805,
2020,5300,Seneca Tn Of Sanitary District 1,D,Sani,124,12,12,0,124,0,88,9,0,11,0,0,0,16,0,124,
2020,5310,Sextonville Waterworks San Dist,D,Sani,172,0,0,21,193,0,154,9,0,0,0,3,0,27,0,193,
2020,5320,Seymour Municipal Water Utility,C,Muni,1529,48,73,0,1504,5,1273,147,10,27,0,23,0,24,0,1504,
2020,5330,Sharon Waterworks and Sewer system,D,Muni,653,101,101,0,653,0,569,35,6,8,0,7,0,28,0,653,
2020,5360,Shawano Lake Sanitary District #1,C,Sani,2703,343,304,-51,2691,345,2284,161,2,21,0,47,0,36,140,2691,
2020,5365,City of Shawano Water and Sewer Utility,AB,Muni,3611,347,330,0,3628,751,2983,331,36,64,0,65,0,149,0,3628,
2020,5370,Sheboygan Water Utility,AB,Muni,19391,704,263,-27,19805,307,17103,1309,157,122,0,295,0,777,38,19805,
2020,5377,Sheboygan Tn Of Sanitary Dist #3,C,Sani,2006,39,2,-11,2032,2,1802,133,4,10,0,37,0,46,0,2032,
2020,5380,Sheboygan Falls Utilities,AB,Muni,3438,50,20,-1,3467,437,3068,261,33,24,0,23,0,50,0,3467,
2020,5390,Town of Shelby Sanitary District #2,D,Sani,775,0,0,0,775,1,474,5,0,0,0,3,0,293,0,775,
2020,5395,Sheldon Municipal Water Utility,D,Muni,150,0,0,0,150,0,99,24,0,4,0,2,0,21,0,150,
2020,5400,Shell Lake Municipal Utilities,D,Muni,631,7,6,12,644,8,498,70,11,34,0,20,0,11,0,644,
2020,5420,Village of Sherwood Water and Sewer Utility,C,Muni,1305,43,0,0,1348,0,1193,41,0,13,0,0,0,101,0,1348,
2020,5430,Shiocton Municipal Utility,D,Muni,412,4,4,0,412,0,331,34,0,13,0,4,0,30,0,412,
2020,5440,Shorewood Municipal Water Utility,C,Muni,3555,31,32,0,3554,7,3218,121,0,40,0,155,0,17,0,3554,
2020,5450,Village of Shorewood Hills Water Utility,D,Muni,672,25,48,-1,648,0,567,23,0,6,0,2,0,50,0,648,
2020,5470,Shullsburg Water Utility,D,Muni,683,13,26,0,670,36,540,77,4,21,0,5,0,22,0,670,
2020,5480,Siren Municipal Water Utility,D,Muni,492,2,3,5,496,7,332,92,4,29,0,9,0,8,22,496,
2020,5500,Sister Bay Water And Sewer Utility,C,Muni,1236,83,16,18,1321,0,979,193,0,15,0,32,0,102,0,1321,
2020,5510,Slinger Utilities,C,Muni,2155,149,71,0,2233,0,1941,231,24,27,0,10,0,0,0,2233,
2020,5520,Village of Soldiers Grove Municipal Water Utility,D,Muni,261,38,1,0,298,0,214,24,1,16,0,0,0,43,0,298,
2020,5545,Village of Somers Water Utility ,C,Muni,1221,52,1,0,1272,71,1010,76,2,22,0,114,0,48,0,1272,
2020,5550,Village of Somerset Water Utility,C,Muni,1347,136,50,0,1433,132,1098,113,29,19,0,18,0,37,119,1433,
2020,5590,South Milwaukee Water Utility,AB,Muni,6710,700,655,36,6791,637,6006,291,30,40,0,249,0,175,0,6791,
2020,5600,South Wayne Municipal Water Utility,D,Muni,261,0,14,0,247,0,165,35,0,10,0,0,0,14,23,247,
2020,5610,Sparta Municipal Water Department,AB,Muni,4138,117,91,0,4164,166,3336,396,47,61,0,66,0,258,0,4164,
2020,5620,Spencer Municipal Water Utility,D,Muni,1068,0,0,1,1069,2,689,57,13,17,0,41,0,212,0,1069,
2020,5630,Spooner Municipal Utilities,C,Muni,1430,2,18,22,1436,162,1009,232,7,38,0,19,0,131,0,1436,
2020,5640,Spring Green Municipal Water Utility,D,Muni,956,13,9,0,960,88,648,97,21,27,0,4,0,58,105,960,
2020,5650,Spring Valley Waterworks,D,Muni,555,11,0,0,566,0,469,60,5,19,0,11,0,2,0,566,
2020,5670,Stanley Municipal Waterworks,C,Muni,1027,81,1,0,1107,8,837,102,20,29,0,9,0,104,0,1107,
2020,5675,Star Prairie Municipal Water Utility,D,Muni,243,16,6,0,253,0,205,17,0,9,0,5,0,17,0,253,
2020,5683,Stetsonville Water Utility,D,Muni,264,0,2,0,262,0,201,18,3,5,0,6,0,29,0,262,
2020,5690,Stevens Point Municipal Water Utility,AB,Muni,9872,107,103,0,9876,313,7974,1270,25,167,0,176,0,165,99,9876,
2020,5700,Stitzer Sanitary District,D,Sani,100,0,0,8,108,2,79,12,0,3,0,1,0,8,5,108,
2020,5715,Stockbridge Water Utility,D,Muni,369,0,0,5,374,0,328,23,2,8,0,3,1,9,0,374,
2020,5720,Stoddard Municipal Water Utility,D,Muni,370,1,0,0,371,4,333,24,0,10,0,4,0,0,0,371,
2020,5730,Stone Lake Sanitary District,D,Sani,191,16,16,0,191,0,96,33,0,6,0,4,0,52,0,191,
2020,5750,Stoughton Water Utility,AB,Muni,5163,36,33,28,5194,104,4516,387,26,39,0,85,0,53,82,5194,
2020,5760,Stratford Municipal Water and Electric Utility,C,Muni,912,70,9,0,973,118,485,77,16,23,0,13,0,350,4,973,
2020,5770,Strum Municipal Utilities,D,Muni,507,0,10,0,497,3,411,40,0,14,0,0,0,30,0,497,
2020,5780,Sturgeon Bay Utilities,AB,Muni,5056,23,10,0,5069,39,4096,659,31,47,0,61,0,167,0,5069,
2020,5795,Suamico Water Utility,C,Muni,2118,13,18,0,2113,236,1871,91,12,15,0,25,0,99,0,2113,
2020,5810,Sun Prairie Utilities,AB,Muni,13042,120,246,0,12916,452,10394,792,17,47,0,334,0,1308,23,12916,
2020,5830,Village of Suring Water Utility,D,Muni,302,2,0,0,304,0,196,39,6,13,0,5,0,43,0,304,
2020,5835,Village of Sussex Water Public Utility,C,Muni,3611,185,61,0,3735,24,3211,123,68,22,0,93,0,215,2,3735,
2020,5840,Village of Taylor Water Utility,D,Muni,231,16,0,-8,239,2,175,16,3,6,0,5,0,32,0,239,
2020,5860,Tennyson Water Utility,D,Muni,183,0,5,0,178,0,155,18,0,3,0,0,0,2,0,178,
2020,5870,Theresa Municipal Water And Sewer Utility,D,Muni,609,0,14,0,595,0,540,26,4,16,0,3,0,6,0,595,
2020,5880,Thorp Municipal Water And Sewer Utility,D,Muni,812,26,20,1,819,45,653,125,9,18,0,0,0,14,0,819,
2020,5900,Three Lakes Sanitary District No 1,D,Sani,307,0,3,0,304,0,194,75,0,13,0,5,0,10,7,304,
2020,5910,Tigerton Municipal Water and Sewer Utility,D,Muni,359,18,18,6,365,0,281,28,7,28,0,3,0,18,0,365,
2020,5920,Tomah Water Utility,C,Muni,3965,80,79,3,3969,183,3108,438,36,66,0,93,0,228,0,3969,
2020,5930,Tomahawk Municipal Water and Sewer Utility,C,Muni,1644,77,112,0,1609,9,1209,255,21,22,0,7,0,94,0,1609,
2020,5935,Tony Municipal Water Utility,D,Muni,70,0,0,0,70,0,39,4,0,8,0,0,0,19,0,70,
2020,5940,Trempealeau Municipal Electric and Water Utility,C,Muni,860,16,8,0,868,0,787,56,0,15,0,4,0,6,0,868,
2020,5960,Troy Center Sanitary District #1,D,Sani,51,0,4,6,53,0,49,2,0,0,0,0,0,2,0,53,
2020,5970,Turtle Lake Municipal Water and Sewer Utility,D,Muni,493,34,1,0,526,32,334,75,22,19,0,28,0,47,0,526,
2020,5990,Two Rivers Water and Light Utility,AB,Muni,5308,403,132,0,5579,132,4685,310,17,24,0,62,0,461,19,5579,
2020,6010,Village of Union Center Water Utility,D,Muni,141,0,3,-7,131,0,106,15,0,6,0,1,0,3,0,131,
2020,6020,Union Grove Municipal Water Utility,C,Muni,1758,31,23,0,1766,12,1333,152,15,11,0,48,0,132,62,1766,
2020,6060,Valders Public Utility,D,Muni,694,0,0,-3,691,3,364,41,6,11,0,7,0,262,0,691,
2020,6100,Verona Water Utility,AB,Muni,5100,11,28,0,5083,103,4396,386,41,58,0,95,0,82,9,5083,
2020,6110,Vesper Municipal Water And Sewer Utility,D,Muni,271,0,0,0,271,8,218,23,2,9,0,0,0,19,0,271,
2020,6130,Viola Municipal Water And Electric Utility,C,Muni,333,5,2,-2,334,0,280,28,0,14,0,0,0,12,0,334,
2020,6140,City of Viroqua Municipal Water Utility,C,Muni,2387,252,175,0,2464,52,1783,267,12,42,0,28,0,332,0,2464,
2020,6160,Wabeno Sanitary District No 1,D,Sani,341,2,15,0,328,6,253,44,0,14,0,8,0,9,0,328,
2020,6170,Waldo Water And Sewer Utility,D,Muni,219,37,1,0,255,0,186,16,1,3,0,2,0,47,0,255,
2020,6180,Walworth Municipal Water And Sewer Utility,C,Muni,1173,78,9,0,1242,0,953,122,28,15,0,24,0,100,0,1242,
2020,6185,Warrens Municipal Water and Sewer Utilities,D,Muni,343,0,0,0,343,0,116,202,0,4,0,4,0,17,0,343,
2020,6190,Washburn Municipal Water And Sewer Utility,D,Muni,915,925,915,6,931,0,787,84,4,34,0,4,0,18,0,931,
2020,6210,Village of Waterford Water and Sewer Utility,C,Muni,2263,58,14,0,2307,42,1954,154,13,19,0,64,0,50,50,2307,
2020,6220,Waterloo Water And Light Commission,AB,Muni,1615,112,163,-6,1558,3,1068,105,10,15,0,25,0,294,35,1558,
2020,6230,Watertown Water Department,AB,Muni,9083,56,171,-2,8966,151,7725,671,71,43,0,178,0,191,0,8966,
2020,6240,City of Waukesha Water Utility,AB,Muni,20882,964,590,7,21263,363,17882,1275,150,119,0,1029,137,671,0,21263,
2020,6260,Waunakee Water And Light Commission,AB,Muni,4935,1700,1405,0,5230,1677,4622,261,16,33,0,62,0,221,0,5230,
2020,6280,Waupaca Water Utility,AB,Muni,2783,16,134,0,2665,599,1962,493,47,47,0,47,0,69,0,2665,
2020,6290,Waupun Public Utilities,AB,Muni,3413,30,22,6,3427,19,3007,268,10,37,0,78,0,21,4,3427,
2020,6300,Wausau Water Utility,AB,Muni,16589,916,740,12,16777,842,13807,1288,85,104,0,187,441,865,0,16777,
2020,6310,Wausaukee Water and Sewer Utility,D,Muni,338,4,1,0,341,3,226,86,3,14,0,0,0,12,0,341,
2020,6320,Wauwatosa Water Utility,AB,Muni,17309,40,116,0,17233,165,14337,786,19,52,0,329,0,1710,0,17233,
