Year,Utility ID,Name,Class,Owner,Size of Meter,First of Year,Added During Year,Retired During Year,Adjustments Increase or (Decrease),End of Year,Tested During Year,Residential,Commercial,Industrial,Public Authority,Wholesale Interdepartment or Utility Use,Multifamily Residential,Irrigation,Wholesale,Inter-D or Utility Use,In Stock and Deduct Meters,Total,
2020,2573,Village of Hobart Water Utility,C,Muni,1.000,77,,2,,75,0,56,12,,,,3,,,,4,75,
2020,2573,Village of Hobart Water Utility,C,Muni,1.500,38,7,,,45,2,1,10,,3,,26,,,,5,45,
2020,2573,Village of Hobart Water Utility,C,Muni,2.000,22,1,,,23,0,,9,,,,14,,,,,23,
2020,2573,Village of Hobart Water Utility,C,Muni,3.000,7,1,1,,7,3,,,,1,,5,,,,1,7,
2020,2573,Village of Hobart Water Utility,C,Muni,4.000,10,,,,10,0,,,,,,7,,,3,,10,
2020,2573,Village of Hobart Water Utility,C,Muni,6.000,3,,,-3,0,0,,,,,,,,,,,0,
2020,2573,Village of Hobart Water Utility,C,Muni,10.000,2,,,-2,0,0,,,,,,,,,,,0,
2020,2575,Town of Holland Sanitary District #1,D,Sani,0.625,227,,,,227,0,208,,,,,,,,,19,227,
2020,2575,Town of Holland Sanitary District #1,D,Sani,0.750,5,,,,5,0,3,2,,,,,,,,,5,
2020,2575,Town of Holland Sanitary District #1,D,Sani,1.500,1,,,,1,0,,1,,,,,,,,,1,
2020,2575,Town of Holland Sanitary District #1,D,Sani,3.000,1,,,,1,0,,,1,,,,,,,,1,
2020,2575,Town of Holland Sanitary District #1,D,Sani,4.000,2,,,,2,0,,1,,,1,,,,,,2,
2020,2580,Hollandale Water Utility,D,Muni,0.625,146,,2,-9,135,0,110,11,,5,,,,,,9,135,
2020,2580,Hollandale Water Utility,D,Muni,1.000,2,,,,2,0,,2,,,,,,,,,2,
2020,2580,Hollandale Water Utility,D,Muni,1.500,1,,,,1,0,,1,,,,,,,,,1,
2020,2580,Hollandale Water Utility,D,Muni,2.000,2,,,,2,0,,2,,,,,,,,,2,
2020,2590,Holmen Municipal Water Utility,C,Muni,0.625,1,,,,1,0,,,,,,,,,,1,1,
2020,2590,Holmen Municipal Water Utility,C,Muni,0.750,3473,180,26,-1,3626,178,3057,122,14,7,,259,35,,,132,3626,
2020,2590,Holmen Municipal Water Utility,C,Muni,1.000,195,6,5,,196,7,80,41,3,5,,32,26,,,9,196,
2020,2590,Holmen Municipal Water Utility,C,Muni,1.500,43,7,3,,47,18,,13,2,5,,9,3,,,15,47,
2020,2590,Holmen Municipal Water Utility,C,Muni,2.000,28,7,,,35,19,,9,2,4,,6,7,,,7,35,
2020,2590,Holmen Municipal Water Utility,C,Muni,3.000,17,4,,,21,12,,,,7,,2,8,,,4,21,
2020,2590,Holmen Municipal Water Utility,C,Muni,4.000,4,1,,,5,4,,,2,1,,2,,,,,5,
2020,2590,Holmen Municipal Water Utility,C,Muni,6.000,1,,,,1,1,,,,,,1,,,,,1,
2020,2600,City of Horicon Water Utility,C,Muni,0.625,1639,,,,1639,0,1442,81,12,9,,3,,,,69,1639,
2020,2600,City of Horicon Water Utility,C,Muni,1.000,31,2,,,33,0,4,16,5,5,,1,,,,2,33,
2020,2600,City of Horicon Water Utility,C,Muni,1.500,33,,,,33,0,,9,4,5,,13,,,,2,33,
2020,2600,City of Horicon Water Utility,C,Muni,2.000,21,,,,21,0,,6,4,4,,5,,,,2,21,
2020,2600,City of Horicon Water Utility,C,Muni,3.000,4,2,,,6,0,,2,2,2,,,,,,,6,
2020,2600,City of Horicon Water Utility,C,Muni,4.000,3,1,2,,2,0,,,2,,,,,,,,2,
2020,2600,City of Horicon Water Utility,C,Muni,6.000,1,,,,1,0,,,1,,,,,,,,1,
2020,2610,Village of Hortonville Water and Sewer,C,Muni,0.625,1181,,5,,1176,0,1045,70,24,14,,,,,,23,1176,
2020,2610,Village of Hortonville Water and Sewer,C,Muni,1.000,21,,,,21,0,,14,6,1,,,,,,,21,
2020,2610,Village of Hortonville Water and Sewer,C,Muni,1.500,20,,,,20,0,,5,1,5,,9,,,,,20,
2020,2610,Village of Hortonville Water and Sewer,C,Muni,2.000,20,2,2,,20,0,,3,4,9,,4,,,,,20,
2020,2610,Village of Hortonville Water and Sewer,C,Muni,3.000,1,,,,1,0,,,,1,,,,,,,1,
2020,2610,Village of Hortonville Water and Sewer,C,Muni,4.000,1,,,,1,0,,,,1,,,,,,,1,
2020,2620,Village of Howard Water and Sewer Department,AB,Muni,0.750,6288,73,,,6361,190,5862,396,2,19,,4,,,,78,6361,
2020,2620,Village of Howard Water and Sewer Department,AB,Muni,1.000,126,,,,126,6,4,92,1,3,,23,,,,3,126,
2020,2620,Village of Howard Water and Sewer Department,AB,Muni,1.500,86,16,,,102,41,,30,,2,,54,,,,16,102,
2020,2620,Village of Howard Water and Sewer Department,AB,Muni,2.000,115,,,,115,62,,39,,9,,61,,,,6,115,
2020,2620,Village of Howard Water and Sewer Department,AB,Muni,3.000,21,,,,21,11,,12,,5,,3,,,,1,21,
2020,2620,Village of Howard Water and Sewer Department,AB,Muni,4.000,9,,,,9,5,,4,1,3,,1,,,,,9,
2020,2620,Village of Howard Water and Sewer Department,AB,Muni,6.000,3,,,,3,2,,,,,,2,,,,1,3,
2020,2620,Village of Howard Water and Sewer Department,AB,Muni,8.000,1,,,,1,1,,,,1,,,,,,,1,
2020,2620,Village of Howard Water and Sewer Department,AB,Muni,10.000,1,,,,1,1,,,,,,1,,,,,1,
2020,2630,Hudson Public Utilities,AB,Muni,0.625,6849,1256,1149,21,6977,149,6571,309,9,11,2,4,71,,,,6977,
2020,2630,Hudson Public Utilities,AB,Muni,0.750,1810,424,385,1,1850,32,219,35,2,2,,7,1521,,,64,1850,
2020,2630,Hudson Public Utilities,AB,Muni,1.000,245,40,31,,254,45,6,99,8,8,,18,101,,,14,254,
2020,2630,Hudson Public Utilities,AB,Muni,1.500,186,26,22,-1,189,65,1,69,5,8,1,18,86,,,1,189,
2020,2630,Hudson Public Utilities,AB,Muni,2.000,63,12,12,,63,19,,27,,5,,18,12,,,1,63,
2020,2630,Hudson Public Utilities,AB,Muni,3.000,27,2,2,,27,14,,4,2,4,,6,3,,,8,27,
2020,2630,Hudson Public Utilities,AB,Muni,4.000,2,,,,2,2,,,,,2,,,,,,2,
2020,2630,Hudson Public Utilities,AB,Muni,8.000,4,,,,4,4,,,,,4,,,,,,4,
2020,2630,Hudson Public Utilities,AB,Muni,10.000,5,,,,5,5,,,,,5,,,,,,5,
2020,2630,Hudson Public Utilities,AB,Muni,12.000,1,,,,1,1,,,,,1,,,,,,1,
2020,2630,Hudson Public Utilities,AB,Muni,16.000,1,,,,1,1,,,,,1,,,,,,1,
2020,2640,City of Hurley Water Utility,D,Muni,0.625,472,,11,,461,0,427,21,,1,,,,,,12,461,
2020,2640,City of Hurley Water Utility,D,Muni,0.750,340,,2,,338,0,212,71,10,4,,15,,,,22,338,
2020,2640,City of Hurley Water Utility,D,Muni,1.000,28,,,,28,0,,7,1,1,,9,,,,10,28,
2020,2640,City of Hurley Water Utility,D,Muni,1.500,13,,,,13,3,,9,,4,,,,,,,13,
2020,2640,City of Hurley Water Utility,D,Muni,2.000,5,,,,5,1,,2,1,1,,,,,,1,5,
2020,2640,City of Hurley Water Utility,D,Muni,3.000,3,,,,3,0,,,,2,1,,,,,,3,
2020,2640,City of Hurley Water Utility,D,Muni,4.000,2,,,,2,2,,1,,1,,,,,,,2,
2020,2650,Hustisford Utilities,AB,Muni,0.625,495,,,,495,0,415,43,2,3,,3,,,,23,495,
2020,2650,Hustisford Utilities,AB,Muni,0.750,4,,,,4,0,1,1,1,,,,,,,1,4,
2020,2650,Hustisford Utilities,AB,Muni,1.000,5,,,,5,0,,3,1,1,,,,,,,5,
2020,2650,Hustisford Utilities,AB,Muni,1.500,16,,,,16,5,,2,5,1,,7,,,,1,16,
2020,2650,Hustisford Utilities,AB,Muni,2.000,1,,,,1,0,,,,,,1,,,,,1,
2020,2650,Hustisford Utilities,AB,Muni,3.000,2,,,,2,2,,,,2,,,,,,,2,
2020,2655,Hustler Municipal Water Utility,D,Muni,0.625,121,,26,,95,0,75,8,,2,,,,,,10,95,
2020,2655,Hustler Municipal Water Utility,D,Muni,0.750,4,,,,4,0,1,1,,,,,,,,2,4,
2020,2655,Hustler Municipal Water Utility,D,Muni,1.000,2,,,,2,0,,1,,,,1,,,,,2,
2020,2655,Hustler Municipal Water Utility,D,Muni,1.500,1,,,,1,0,,,,1,,,,,,,1,
2020,2655,Hustler Municipal Water Utility,D,Muni,2.000,1,,,,1,0,,,,,,,,,,1,1,
2020,2660,Independence Municipal Water Utility,D,Muni,0.625,298,,,,298,0,229,54,2,8,,5,,,,,298,
2020,2660,Independence Municipal Water Utility,D,Muni,0.750,309,,1,,308,0,296,6,,,,,,,,6,308,
2020,2660,Independence Municipal Water Utility,D,Muni,1.000,6,,,,6,0,1,2,,1,,1,,,,1,6,
2020,2660,Independence Municipal Water Utility,D,Muni,1.250,1,,,,1,0,,1,,,,,,,,,1,
2020,2660,Independence Municipal Water Utility,D,Muni,1.500,8,,,,8,6,,1,,1,,6,,,,,8,
2020,2660,Independence Municipal Water Utility,D,Muni,2.000,4,,,,4,0,,3,,1,,,,,,,4,
2020,2660,Independence Municipal Water Utility,D,Muni,3.000,5,,,,5,2,,1,,3,,,,,,1,5,
2020,2660,Independence Municipal Water Utility,D,Muni,4.000,0,,,1,1,1,,,,1,,,,,,,1,
2020,2670,Iola Municipal Water Utility,D,Muni,0.750,466,,,-2,464,0,380,39,,6,,36,,,,3,464,
2020,2670,Iola Municipal Water Utility,D,Muni,1.000,22,,,1,23,0,2,11,,1,,7,,,,2,23,
2020,2670,Iola Municipal Water Utility,D,Muni,1.500,11,,,,11,0,1,4,,1,,5,,,,,11,
2020,2670,Iola Municipal Water Utility,D,Muni,2.000,6,,,1,7,0,,3,,2,,,,,,2,7,
2020,2670,Iola Municipal Water Utility,D,Muni,3.000,8,,,,8,0,,3,,5,,,,,,,8,
2020,2670,Iola Municipal Water Utility,D,Muni,4.000,1,,0,,1,0,,1,,,,,,,,,1,
2020,2670,Iola Municipal Water Utility,D,Muni,6.000,1,,0,,1,1,,,,1,,,,,,,1,
2020,2680,Town of Knight Municipal Water Utility,D,Muni,0.625,114,8,8,,114,0,105,1,,1,,,,,,7,114,
2020,2680,Town of Knight Municipal Water Utility,D,Muni,0.750,3,,,,3,0,,1,,1,,,,,,1,3,
2020,2680,Town of Knight Municipal Water Utility,D,Muni,1.000,1,1,1,,1,0,,1,,,,,,,,,1,
2020,2680,Town of Knight Municipal Water Utility,D,Muni,1.500,1,1,1,,1,0,,,,,,1,,,,,1,
2020,2690,Iron Ridge Municipal Water Utility,D,Muni,0.625,156,16,12,1,161,0,146,9,,1,,1,,,,4,161,
2020,2690,Iron Ridge Municipal Water Utility,D,Muni,0.750,153,,8,3,148,0,134,4,3,3,,,,,,4,148,
2020,2690,Iron Ridge Municipal Water Utility,D,Muni,1.000,15,,,,15,0,7,2,2,,,2,,,,2,15,
2020,2690,Iron Ridge Municipal Water Utility,D,Muni,1.500,4,,,,4,0,,,2,2,,,,,,,4,
2020,2690,Iron Ridge Municipal Water Utility,D,Muni,2.000,6,,,1,7,1,,2,1,2,,1,1,,,,7,
2020,2690,Iron Ridge Municipal Water Utility,D,Muni,3.000,2,,,-2,0,0,,,,,,,,,,,0,
2020,2690,Iron Ridge Municipal Water Utility,D,Muni,4.000,3,,,-2,1,0,,1,,,,,,,,,1,
2020,2690,Iron Ridge Municipal Water Utility,D,Muni,6.000,0,,,1,1,0,,,,,,,1,,,,1,
2020,2690,Iron Ridge Municipal Water Utility,D,Muni,8.000,0,,,4,4,0,,,,,,,4,,,,4,
2020,2700,Iron River Sanitary District No 1,D,Sani,0.625,642,,350,,292,0,261,31,,,,,,,,,292,
2020,2700,Iron River Sanitary District No 1,D,Sani,0.750,29,,,,29,0,,22,,,,7,,,,,29,
2020,2700,Iron River Sanitary District No 1,D,Sani,1.000,18,,8,,10,0,,6,1,3,,,,,,,10,
2020,2700,Iron River Sanitary District No 1,D,Sani,1.250,3,,3,,0,0,,,,,,,,,,,0,
2020,2700,Iron River Sanitary District No 1,D,Sani,1.500,12,,5,,7,0,,4,,3,,,,,,,7,
2020,2700,Iron River Sanitary District No 1,D,Sani,2.000,17,,8,,9,0,,7,,2,,,,,,,9,
2020,2703,Ironton Water Utility,D,Muni,0.750,91,,0,,91,10,89,2,,,,,,,,,91,
2020,2703,Ironton Water Utility,D,Muni,1.500,1,,0,,1,1,,1,,,,,,,,,1,
2020,2720,Village of Jackson Water Utility,C,Muni,0.625,3288,276,261,,3303,27,3182,51,18,6,,,,,,19,3303,
2020,2720,Village of Jackson Water Utility,C,Muni,1.000,69,1,14,,56,14,5,14,14,1,,18,,,,1,56,
2020,2720,Village of Jackson Water Utility,C,Muni,1.500,89,,11,,78,15,1,19,6,6,,31,,,,4,78,
2020,2720,Village of Jackson Water Utility,C,Muni,2.000,8,,1,,7,2,,3,2,,,2,,,,,7,
2020,2720,Village of Jackson Water Utility,C,Muni,3.000,5,,,,5,1,,3,,1,,1,,,,,5,
2020,2720,Village of Jackson Water Utility,C,Muni,4.000,3,,,,3,2,,1,1,1,,,,,,,3,
2020,2740,Janesville Water Utility,AB,Muni,0.625,14267,962,433,-224,14572,423,13553,509,5,16,,139,,,,350,14572,
2020,2740,Janesville Water Utility,AB,Muni,0.750,9344,1104,619,-356,9473,275,8632,546,8,16,,20,,,,251,9473,
2020,2740,Janesville Water Utility,AB,Muni,1.000,345,76,36,-26,359,10,59,202,8,12,,54,,,,24,359,
2020,2740,Janesville Water Utility,AB,Muni,1.500,293,22,1,-11,303,62,9,188,13,16,,62,,,,15,303,
2020,2740,Janesville Water Utility,AB,Muni,2.000,262,22,1,-6,277,42,2,170,16,41,,22,,,,26,277,
2020,2740,Janesville Water Utility,AB,Muni,3.000,98,10,3,1,106,65,,51,3,23,,8,,,,21,106,
2020,2740,Janesville Water Utility,AB,Muni,4.000,50,14,1,-5,58,39,,17,8,22,,2,,,,9,58,
2020,2740,Janesville Water Utility,AB,Muni,6.000,16,5,,-2,19,19,,5,4,4,,4,,,,2,19,
2020,2740,Janesville Water Utility,AB,Muni,8.000,2,,,,2,2,,,,1,,,,,,1,2,
2020,2740,Janesville Water Utility,AB,Muni,10.000,3,,,1,4,3,,,3,,,,,,,1,4,
2020,2750,Jefferson Water And Electric Department,AB,Muni,0.625,3127,241,192,,3176,194,2663,208,,27,1,,,,,276,3176,
2020,2750,Jefferson Water And Electric Department,AB,Muni,1.000,101,2,2,1,102,2,10,35,,6,3,44,,,,4,102,
2020,2750,Jefferson Water And Electric Department,AB,Muni,1.500,23,2,2,,23,2,,9,,9,,2,,,,2,23,
2020,2750,Jefferson Water And Electric Department,AB,Muni,2.000,51,14,2,,63,2,,20,,13,2,13,,,,15,63,
2020,2750,Jefferson Water And Electric Department,AB,Muni,3.000,4,,,,4,0,,2,,1,1,,,,,,4,
2020,2750,Jefferson Water And Electric Department,AB,Muni,4.000,6,,,,6,0,,1,,3,,,,,,2,6,
2020,2750,Jefferson Water And Electric Department,AB,Muni,6.000,4,,,,4,0,,,1,,,,,,,3,4,
2020,2750,Jefferson Water And Electric Department,AB,Muni,8.000,1,,,,1,0,,,,,1,,,,,,1,
2020,2770,Johnson Creek Water Utility,C,Muni,0.625,1211,24,28,4,1211,0,1114,53,5,13,,4,,,,22,1211,
2020,2770,Johnson Creek Water Utility,C,Muni,1.000,46,7,,,53,0,2,21,3,2,,21,,,,4,53,
2020,2770,Johnson Creek Water Utility,C,Muni,1.500,18,,,-1,17,9,,12,3,,,2,,,,,17,
2020,2770,Johnson Creek Water Utility,C,Muni,2.000,26,,,,26,13,,16,5,4,,1,,,,,26,
2020,2770,Johnson Creek Water Utility,C,Muni,3.000,3,,,,3,0,,1,,2,,,,,,,3,
2020,2770,Johnson Creek Water Utility,C,Muni,4.000,1,1,1,,1,1,,,,,,1,,,,,1,
2020,2780,Junction City Water Utility,D,Muni,0.750,170,,,,170,0,150,2,,9,,4,,,,5,170,
2020,2780,Junction City Water Utility,D,Muni,1.000,19,,,,19,0,,19,,,,,,,,,19,
2020,2780,Junction City Water Utility,D,Muni,1.500,2,,,,2,0,,1,,,,1,,,,,2,
2020,2780,Junction City Water Utility,D,Muni,2.500,2,,,,2,0,,,,,2,,,,,,2,
2020,2780,Junction City Water Utility,D,Muni,3.000,5,,,,5,0,,1,,,4,,,,,,5,
2020,2790,Juneau Utility Commission,C,Muni,0.625,872,85,,,957,7,756,54,2,8,,3,,,3,108,957,
2020,2790,Juneau Utility Commission,C,Muni,0.750,11,3,,,14,0,,7,2,1,,,,,,4,14,
2020,2790,Juneau Utility Commission,C,Muni,1.000,18,,,,18,0,,4,2,2,,8,,,,2,18,
2020,2790,Juneau Utility Commission,C,Muni,1.500,14,1,,,15,1,,5,2,,,3,,,,5,15,
2020,2790,Juneau Utility Commission,C,Muni,2.000,16,2,,,18,0,,3,1,7,,2,,,,4,18,
2020,2790,Juneau Utility Commission,C,Muni,3.000,6,,,,6,4,,,1,3,2,,,,,,6,
2020,2790,Juneau Utility Commission,C,Muni,4.000,1,,,,1,0,,,,1,,,,,,,1,
2020,2790,Juneau Utility Commission,C,Muni,6.000,1,,,,1,1,,,,1,,,,,,,1,
2020,2800,Kaukauna Utilities,AB,Muni,0.750,8659,85,713,,8031,788,6189,272,3,3,9,73,,,6,1476,8031,
2020,2800,Kaukauna Utilities,AB,Muni,1.000,141,24,24,,141,24,10,76,5,9,,17,,,2,22,141,
2020,2800,Kaukauna Utilities,AB,Muni,1.500,66,23,22,,67,18,,19,4,4,,32,,,2,6,67,
2020,2800,Kaukauna Utilities,AB,Muni,2.000,55,13,12,,56,13,,20,11,8,,10,,,3,4,56,
2020,2800,Kaukauna Utilities,AB,Muni,3.000,28,2,1,,29,1,,14,3,7,,2,,,,3,29,
2020,2800,Kaukauna Utilities,AB,Muni,4.000,12,3,1,,14,0,,2,,6,1,,,,1,4,14,
2020,2805,Kellnersville Water Utility,D,Muni,0.750,190,,25,,165,25,119,8,,2,,,,,,36,165,
2020,2805,Kellnersville Water Utility,D,Muni,1.000,4,,,,4,0,,3,,,,,,,,1,4,
2020,2805,Kellnersville Water Utility,D,Muni,1.500,3,,,,3,0,,,,,,2,,,,1,3,
2020,2805,Kellnersville Water Utility,D,Muni,3.000,1,,,,1,0,,1,,,,,,,,,1,
2020,2805,Kellnersville Water Utility,D,Muni,6.000,1,,,,1,1,,,,,1,,,,,,1,
2020,2810,Kendall Municipal Water Utility,D,Muni,0.625,162,,11,,151,0,148,3,,,,,,,,,151,
2020,2810,Kendall Municipal Water Utility,D,Muni,0.750,47,11,,,58,0,35,20,,2,,,,,,1,58,
2020,2810,Kendall Municipal Water Utility,D,Muni,1.000,6,,,,6,0,,4,,1,,,,,,1,6,
2020,2810,Kendall Municipal Water Utility,D,Muni,1.500,1,,,,1,0,,,,,,,,,,1,1,
2020,2810,Kendall Municipal Water Utility,D,Muni,2.000,2,,,,2,0,,,,2,,,,,,,2,
2020,2820,Kenosha Water Utility,AB,Muni,0.625,24730,300,706,418,24742,672,23484,640,1,12,,269,,,,336,24742,
2020,2820,Kenosha Water Utility,AB,Muni,0.750,4591,154,100,73,4718,300,3942,525,9,15,,138,,,,89,4718,
2020,2820,Kenosha Water Utility,AB,Muni,1.000,939,,21,-13,905,36,204,435,19,32,,178,,,,37,905,
2020,2820,Kenosha Water Utility,AB,Muni,1.500,585,8,11,5,587,79,27,260,17,28,,217,,,,38,587,
2020,2820,Kenosha Water Utility,AB,Muni,2.000,637,16,10,9,652,75,6,237,24,54,,279,,,,52,652,
2020,2820,Kenosha Water Utility,AB,Muni,3.000,118,4,1,-5,116,22,,50,5,29,,23,,,,9,116,
2020,2820,Kenosha Water Utility,AB,Muni,4.000,62,,4,3,61,3,,23,6,21,,1,,1,,9,61,
2020,2820,Kenosha Water Utility,AB,Muni,6.000,29,1,6,5,29,24,,6,2,7,,4,,4,,6,29,
2020,2820,Kenosha Water Utility,AB,Muni,8.000,9,,,,9,9,,,,1,,,,8,,,9,
2020,2820,Kenosha Water Utility,AB,Muni,10.000,2,,,,2,2,,,1,,,,,1,,,2,
2020,2830,Kewaskum Municipal Water Utility,C,Muni,0.500,216,13,13,,216,0,197,16,3,,,,,,,,216,
2020,2830,Kewaskum Municipal Water Utility,C,Muni,0.625,1383,40,11,,1412,0,1335,66,1,10,,,,,,,1412,
2020,2830,Kewaskum Municipal Water Utility,C,Muni,1.000,35,4,4,,35,0,7,15,2,9,,2,,,,,35,
2020,2830,Kewaskum Municipal Water Utility,C,Muni,1.500,22,,1,,21,0,1,11,,3,,6,,,,,21,
2020,2830,Kewaskum Municipal Water Utility,C,Muni,2.000,21,2,2,,21,0,1,7,4,4,,5,,,,,21,
2020,2830,Kewaskum Municipal Water Utility,C,Muni,3.000,2,,1,,1,0,,,,1,,,,,,,1,
2020,2830,Kewaskum Municipal Water Utility,C,Muni,4.000,2,,,,2,0,,,1,1,,,,,,,2,
2020,2840,Kewaunee Municipal Water Utility,C,Muni,0.625,1183,,,,1183,0,1039,103,,12,,,,,,29,1183,
2020,2840,Kewaunee Municipal Water Utility,C,Muni,0.750,33,,,,33,0,24,8,,,,,,,,1,33,
2020,2840,Kewaunee Municipal Water Utility,C,Muni,1.000,46,,,-1,45,0,9,12,1,6,,8,,,,9,45,
2020,2840,Kewaunee Municipal Water Utility,C,Muni,1.500,37,,,-9,28,4,,13,1,2,,8,,,,4,28,
2020,2840,Kewaunee Municipal Water Utility,C,Muni,2.000,22,,,3,25,4,,7,1,5,1,5,,,,6,25,
2020,2840,Kewaunee Municipal Water Utility,C,Muni,3.000,7,,,-5,2,2,,1,,1,,,,,,,2,
2020,2840,Kewaunee Municipal Water Utility,C,Muni,4.000,5,,,-1,4,3,,,1,3,,,,,,,4,
2020,2840,Kewaunee Municipal Water Utility,C,Muni,6.000,0,,,1,1,1,,,,,1,,,,,,1,
2020,2840,Kewaunee Municipal Water Utility,C,Muni,8.000,0,,,2,2,2,,,,,2,,,,,,2,
2020,2850,City of Kiel Utilities,C,Muni,0.625,1829,79,79,-22,1807,0,1650,132,6,3,,,,,,16,1807,
2020,2850,City of Kiel Utilities,C,Muni,1.000,29,,,2,31,0,1,13,5,7,,5,,,,,31,
2020,2850,City of Kiel Utilities,C,Muni,1.500,18,,,,18,0,,10,2,3,,3,,,,,18,
2020,2850,City of Kiel Utilities,C,Muni,2.000,7,,,,7,0,,,3,2,,2,,,,,7,
2020,2850,City of Kiel Utilities,C,Muni,3.000,2,,,,2,0,,,,2,,,,,,,2,
2020,2850,City of Kiel Utilities,C,Muni,4.000,1,,,,1,0,,,1,,,,,,,,1,
2020,2850,City of Kiel Utilities,C,Muni,6.000,1,1,,,2,1,,,2,,,,,,,,2,
2020,2860,Kieler Sanitary District #1,D,Sani,0.625,276,,,,276,0,254,9,,2,,,,,,11,276,
2020,2860,Kieler Sanitary District #1,D,Sani,1.000,16,,,1,17,0,7,6,,,,,,,,4,17,
2020,2860,Kieler Sanitary District #1,D,Sani,1.500,1,,,,1,0,,1,,,,,,,,,1,
2020,2860,Kieler Sanitary District #1,D,Sani,2.000,3,,,,3,0,,3,,,,,,,,,3,
2020,2860,Kieler Sanitary District #1,D,Sani,3.000,1,,,,1,0,,,,1,,,,,,,1,
2020,2860,Kieler Sanitary District #1,D,Sani,4.000,3,,,,3,0,,2,1,,,,,,,,3,
2020,2870,Kimberly Municipal Water Utility,C,Muni,0.625,2683,42,,,2725,600,2522,126,3,4,,19,,,,51,2725,
2020,2870,Kimberly Municipal Water Utility,C,Muni,1.000,42,,,,42,31,3,15,1,5,,18,,,,,42,
2020,2870,Kimberly Municipal Water Utility,C,Muni,1.500,29,3,,,32,15,2,16,1,7,,6,,,,,32,
2020,2870,Kimberly Municipal Water Utility,C,Muni,2.000,8,,,,8,8,,3,3,2,,,,,,,8,
2020,2870,Kimberly Municipal Water Utility,C,Muni,3.000,7,,,,7,7,,2,1,2,,2,,,,,7,
2020,2870,Kimberly Municipal Water Utility,C,Muni,4.000,6,,,,6,6,,,1,,,1,,4,,,6,
2020,2870,Kimberly Municipal Water Utility,C,Muni,6.000,1,,,,1,1,,,,,,,,1,,,1,
2020,2880,Knapp Municipal Water And Sewer Utility,D,Muni,0.625,235,16,6,,245,0,212,10,5,8,,,,,,10,245,
2020,2880,Knapp Municipal Water And Sewer Utility,D,Muni,1.500,1,,,,1,0,,,,,,1,,,,,1,
2020,2880,Knapp Municipal Water And Sewer Utility,D,Muni,2.000,1,,,,1,0,,,,1,,,,,,,1,
2020,2890,Kohler Municipal Water Utility,D,Muni,0.625,413,,,,413,0,403,3,1,1,,,,,1,4,413,
2020,2890,Kohler Municipal Water Utility,D,Muni,0.750,474,,,,474,0,460,12,,2,,,,,,,474,
2020,2890,Kohler Municipal Water Utility,D,Muni,1.000,24,,,,24,0,6,7,,1,,,,,,10,24,
2020,2890,Kohler Municipal Water Utility,D,Muni,1.500,29,,,,29,0,2,18,,4,,,,,,5,29,
2020,2890,Kohler Municipal Water Utility,D,Muni,2.000,16,2,,,18,2,1,10,,5,,1,,,,1,18,
2020,2890,Kohler Municipal Water Utility,D,Muni,3.000,2,,,,2,0,,2,,,,,,,,,2,
2020,2890,Kohler Municipal Water Utility,D,Muni,4.000,6,,,,6,0,,6,,,,,,,,,6,
2020,2890,Kohler Municipal Water Utility,D,Muni,6.000,1,1,,,2,1,,,,1,,,,,,1,2,
2020,2890,Kohler Municipal Water Utility,D,Muni,8.000,3,,,,3,3,,,3,,,,,,,,3,
2020,2901,Kronenwetter Water Utility,C,Muni,0.625,2410,40,174,,2276,115,2206,40,1,2,,1,,,,26,2276,
2020,2901,Kronenwetter Water Utility,C,Muni,0.750,26,,3,,23,0,17,4,,,,2,,,,,23,
2020,2901,Kronenwetter Water Utility,C,Muni,1.000,52,,2,,50,28,18,7,1,,,20,,,,4,50,
2020,2901,Kronenwetter Water Utility,C,Muni,1.500,44,,,,44,11,,9,2,,,31,,,,2,44,
2020,2901,Kronenwetter Water Utility,C,Muni,2.000,19,,,,19,0,,2,,2,,15,,,,,19,
2020,2901,Kronenwetter Water Utility,C,Muni,3.000,9,,,,9,0,,4,3,1,,,,,,1,9,
2020,2920,La Crosse Water Utility,AB,Muni,0.625,13741,473,417,-4651,9146,14,8642,294,4,6,,160,2,,,38,9146,
2020,2920,La Crosse Water Utility,AB,Muni,0.750,1160,292,42,4391,5801,16,4763,588,12,53,,219,65,,,101,5801,
2020,2920,La Crosse Water Utility,AB,Muni,1.000,971,38,13,-22,974,2,144,366,28,36,,301,89,,,10,974,
2020,2920,La Crosse Water Utility,AB,Muni,1.500,149,1,1,,149,46,2,66,14,16,,25,20,,,6,149,
2020,2920,La Crosse Water Utility,AB,Muni,2.000,273,3,7,,269,87,1,111,13,59,,58,22,,,5,269,
2020,2920,La Crosse Water Utility,AB,Muni,3.000,82,3,0,,85,43,,24,14,24,11,5,4,,,3,85,
2020,2920,La Crosse Water Utility,AB,Muni,4.000,65,,0,1,66,36,,20,23,9,,4,5,,,5,66,
2020,2920,La Crosse Water Utility,AB,Muni,6.000,15,1,0,,16,16,,2,9,,,1,1,,,3,16,
2020,2940,Ladysmith Municipal Water Utility,C,Muni,0.625,1538,,,,1538,34,1219,127,9,37,,7,,,,139,1538,
2020,2940,Ladysmith Municipal Water Utility,C,Muni,1.000,103,,,,103,6,11,50,12,10,,5,,,,15,103,
2020,2940,Ladysmith Municipal Water Utility,C,Muni,1.500,29,,,,29,7,,12,2,5,,6,,,,4,29,
